bbox_label,category,latitude,longitude,tags
35.0_-81.0,crossing,35.2353866,-80.7843994,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2361269,-80.7851295,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2062364,-80.8419982,"{'crossing': 'unmarked', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1346373,-80.7382129,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0277546,-80.8306166,"{'crossing': 'unmarked', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2280091,-80.8774028,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1903184,-80.7738681,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.1127940,-80.8571952,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.1910122,-80.7937459,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1836957,-80.8524732,"{'button_operated': 'yes', 'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2030101,-80.8525066,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2034295,-80.8522982,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1141104,-80.7239797,"{'crossing': 'uncontrolled', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1719228,-80.7370268,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2775624,-80.7574072,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.4172872,-80.8642062,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2199072,-80.8135174,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2016878,-80.7603556,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2031342,-80.7439267,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2051251,-80.7182343,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.2115474,-80.6868438,"{'crossing': 'traffic_signals', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.1189661,-80.8208256,{'highway': 'crossing'}
35.0_-81.0,crossing,35.2709760,-80.7928670,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,crossing,35.0892107,-80.6881015,{'highway': 'crossing'}
35.0_-81.0,traffic_signals,35.0126540,-80.5674820,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0127780,-80.5673512,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0006210,-80.5689760,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0001703,-80.5365850,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0196690,-80.5770570,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0197650,-80.5769210,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0681400,-80.6430330,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0759027,-80.6365254,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.0047663,-80.5632165,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0864660,-80.6960250,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0474750,-80.6455820,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0622030,-80.6351710,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1383170,-80.5376070,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0377426,-80.6017382,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0266130,-80.5865400,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0160996,-80.5722049,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0104940,-80.5645270,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0074430,-80.5603982,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0047665,-80.5567367,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0049000,-80.5565907,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0075800,-80.5602620,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0105940,-80.5643970,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0161769,-80.5719903,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0681290,-80.6787810,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0334990,-80.6220280,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0393285,-80.6547482,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0839024,-80.6605195,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.0885740,-80.6538040,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1035052,-80.6317676,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0379750,-80.6017361,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0763690,-80.6488250,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0952000,-80.6797500,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0833920,-80.6967720,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0267060,-80.5864020,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0112950,-80.7661288,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.0310570,-80.6163550,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0069650,-80.6720902,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0103000,-80.6724290,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1434590,-80.6248490,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1196920,-80.6457120,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0114349,-80.7777256,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0011781,-80.6981831,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.0881915,-80.6983850,{'highway': 'crossing'}
35.0_-81.0,traffic_signals,35.0220149,-80.7628541,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1040434,-80.5365704,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0309098,-80.7652401,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0509860,-80.6198430,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0510900,-80.6197370,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0764560,-80.6526000,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0764580,-80.6528380,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0837838,-80.6606817,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.0310447,-80.7652960,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0785820,-80.6668380,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.0596090,-80.6623642,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0837080,-80.6607850,"{'highway': 'traffic_signals', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.0610339,-80.8929199,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.0696944,-80.9120234,{'highway': 'crossing'}
35.0_-81.0,traffic_signals,35.3675713,-80.5780619,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,school,35.0112583,-80.9642430,"{'amenity': 'school', 'ele': '207', 'gnis:feature_id': '1233728', 'name': 'Fort Mill Elementary School'}"
35.0_-81.0,school,35.0135171,-80.9637619,"{'amenity': 'school', 'ele': '213', 'gnis:feature_id': '1233729', 'name': 'Fort Mill High School', 'wikidata': 'Q5471682'}"
35.0_-81.0,school,35.0101473,-80.9634097,"{'amenity': 'school', 'ele': '202', 'gnis:feature_id': '1233731', 'name': 'Fort Mill Primary School'}"
35.0_-81.0,school,35.0115364,-80.9336866,"{'amenity': 'school', 'ele': '196', 'gnis:feature_id': '1247752', 'name': 'Fish School'}"
35.0_-81.0,school,35.2615297,-80.9153503,"{'amenity': 'school', 'ele': '218', 'gnis:feature_id': '980117', 'name': 'Allenbrook Elementary School'}"
35.0_-81.0,school,35.2352101,-80.8415651,"{'addr:city': 'Charlotte', 'addr:housenumber': '601', 'addr:postcode': '28202', 'addr:state': 'NC', 'addr:street': 'North Graham Street', 'amenity': 'school', 'ele': '231', 'gnis:feature_id': '981243', 'name': 'Mecklenburg County – Creative Campus Center City', 'operator': 'LifeSpan Services', 'website': 'https://www.lifespanservices.org/creative-campus-center-city/'}"
35.0_-81.0,school,35.2495862,-80.8570158,"{'amenity': 'school', 'ele': '221', 'gnis:feature_id': '981295', 'name': 'Biddleville School'}"
35.0_-81.0,school,35.1848655,-80.8711833,"{'amenity': 'school', 'ele': '231', 'gnis:feature_id': '983393', 'name': 'Collinswood Elementary School'}"
35.0_-81.0,school,35.4281953,-80.6681243,"{'amenity': 'school', 'ele': '207', 'gnis:feature_id': '984858', 'name': 'Evans College'}"
35.0_-81.0,school,35.2281982,-80.8334044,"{'amenity': 'school', 'ele': '228', 'gnis:feature_id': '985094', 'name': 'First Ward Elementary School', 'wheelchair': 'yes'}"
35.0_-81.0,school,35.2040656,-80.9027861,"{'amenity': 'school', 'ele': '200', 'gnis:feature_id': '987519', 'name': 'Niner University Elementary at Amay James', 'operator': 'University of North Carolina at Charlotte', 'operator:type': 'public'}"
35.0_-81.0,school,35.4993030,-80.8534069,"{'amenity': 'school', 'ele': '251', 'gnis:feature_id': '987555', 'name': 'Jenkins Kindergarten'}"
35.0_-81.0,school,35.3981944,-80.8359056,"{'amenity': 'school', 'ele': '255', 'gnis:feature_id': '988255', 'name': 'Learning Academy'}"
35.0_-81.0,school,35.3509084,-80.8890050,"{'addr:city': 'Huntersville', 'addr:housenumber': '9213', 'addr:postcode': '28078', 'addr:state': 'NC', 'addr:street': 'Beatties Ford Road', 'amenity': 'school', 'ele': '242', 'gnis:feature_id': '988966', 'name': 'Trillium Springs Montessori School', 'operator': 'Charlotte Mecklenberg Schools', 'website': 'http://schools.cms.k12.nc.us/trilliumspringsmontessoriES/Pages/Default.aspx'}"
35.0_-81.0,school,35.2511100,-80.8500000,"{'amenity': 'school', 'ele': '217', 'gnis:feature_id': '991481', 'name': 'Oaklawn Language Academy'}"
35.0_-81.0,school,35.2915286,-80.9447955,"{'amenity': 'school', 'ele': '218', 'gnis:feature_id': '991953', 'name': 'Paw Creek Elementary School'}"
35.0_-81.0,school,35.2406975,-80.8617381,"{'amenity': 'school', 'ele': '231', 'gnis:feature_id': '994518', 'name': 'Seversville School'}"
35.0_-81.0,school,35.4743058,-80.6406236,"{'amenity': 'school', 'ele': '242', 'gnis:feature_id': '994532', 'name': 'Shady Brook School'}"
35.0_-81.0,school,35.2323641,-80.8856275,"{'amenity': 'school', 'ele': '229', 'gnis:feature_id': '995272', 'name': 'Bishop Spaugh Community Academy Middle School'}"
35.0_-81.0,school,35.2523643,-80.8214597,"{'amenity': 'school', 'ele': '228', 'gnis:feature_id': '996285', 'name': 'Tryon Hills Pre-Kindergarten Center'}"
35.0_-81.0,school,35.2610278,-80.8591347,"{'amenity': 'school', 'ele': '230', 'gnis:feature_id': '996540', 'name': 'University Park Creative Arts Elementary School'}"
35.0_-81.0,school,35.2356977,-80.8589604,"{'amenity': 'school', 'ele': '210', 'gnis:feature_id': '996972', 'name': 'Wesley Heights School'}"
35.0_-81.0,school,35.2156982,-80.8645162,"{'amenity': 'school', 'ele': '228', 'gnis:feature_id': '997430', 'name': 'Wilmore School'}"
35.0_-81.0,school,35.2738153,-80.9507787,"{'addr:city': 'Charlotte', 'addr:housenumber': '8701', 'addr:postcode': '28214', 'addr:state': 'NC', 'addr:street': 'Moores Chapel Road', 'amenity': 'school', 'ele': '236', 'gnis:feature_id': '997591', 'grades': '9-12', 'name': 'Turning Point Academy', 'note': 'Formally Woodland School.', 'operator': 'Charlotte-Mecklenburg Schools', 'operator:short': 'CMS', 'operator:type': 'public', 'operator:wikidata': 'Q2944229', 'religion': 'none', 'website': 'https://www.cmsk12.org/turningpointAE'}"
35.0_-81.0,school,35.4823605,-80.7236817,"{'amenity': 'school', 'ele': '218', 'gnis:feature_id': '1001138', 'name': 'Bethpage School'}"
35.0_-81.0,school,35.4815254,-80.8642403,"{'amenity': 'school', 'ele': '255', 'gnis:feature_id': '1001241', 'name': 'Cornelius Elementary School'}"
35.0_-81.0,school,35.4959697,-80.8489624,"{'amenity': 'school', 'ele': '251', 'gnis:feature_id': '1001249', 'name': 'Davidson Elementary School'}"
35.0_-81.0,school,35.4115051,-80.8469775,"{'amenity': 'school', 'ele': '251', 'gnis:feature_id': '1001295', 'name': 'Huntersville Elementary School'}"
35.0_-81.0,school,35.1135485,-80.7238018,"{'amenity': 'school', 'ele': '217', 'gnis:feature_id': '1001320', 'name': 'Matthews Elementary School'}"
35.0_-81.0,school,35.3006957,-80.8964615,"{'amenity': 'school', 'ele': '257', 'gnis:feature_id': '1001350', 'name': 'Oakdale Elementary School'}"
35.0_-81.0,school,35.0818370,-80.8877363,"{'amenity': 'school', 'ele': '176', 'gnis:feature_id': '1001365', 'name': 'Pineville Elementary School'}"
35.0_-81.0,school,35.1395902,-80.5367333,"{'amenity': 'school', 'ele': '161', 'gnis:feature_id': '1002221', 'name': 'Fairview School'}"
35.0_-81.0,school,35.3245844,-80.8656277,"{'amenity': 'school', 'ele': '242', 'gnis:feature_id': '1984439', 'name': 'Hornets Nest Elementary School'}"
35.0_-81.0,school,35.2439219,-80.8412420,"{'amenity': 'school', 'ele': '211', 'gnis:feature_id': '1984451', 'name': 'Walter G Byers Elementary School'}"
35.0_-81.0,school,35.0630580,-80.7832022,"{'amenity': 'school', 'ele': '211', 'gnis:feature_id': '1984454', 'name': 'Dr Jay M Robinson Middle School'}"
35.0_-81.0,school,35.2205600,-80.8094400,"{'amenity': 'school', 'ele': '230', 'gnis:feature_id': '2071332', 'name': 'Tate Teen-Age Parents School'}"
35.0_-81.0,crossing,35.2005928,-80.7873911,"{'crossing': 'unmarked', 'crossing:markings': 'no', 'highway': 'crossing'}"
35.0_-81.0,traffic_signals,35.0965393,-80.8596112,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0919471,-80.8563598,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0864370,-80.9923550,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.1440350,-80.6972050,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.0811940,-80.7302610,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.3667176,-80.8560309,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.4446216,-80.8944278,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2746870,-80.6974230,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2749020,-80.6991980,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1474060,-80.6318590,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.2233869,-80.6290905,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.2235733,-80.6346888,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1947210,-80.6843560,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.0702390,-80.6993140,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0082601,-80.6366183,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1049890,-80.6325090,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3614303,-80.5902469,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.3208020,-80.9525100,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0461160,-80.9891502,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.0196513,-80.9570560,{'highway': 'traffic_signals'}
35.0_-81.0,crossing,35.0044288,-80.8117346,"{'crossing': 'unmarked', 'crossing:island': 'no', 'crossing:markings': 'no', 'highway': 'crossing', 'tactile_paving': 'yes'}"
35.0_-81.0,traffic_signals,35.3761722,-80.7324578,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.3788700,-80.7356116,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.3761209,-80.7325939,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.3682174,-80.7129407,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1332710,-80.7119765,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1627182,-80.7393630,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both'}"
35.0_-81.0,traffic_signals,35.1713669,-80.7452735,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,traffic_signals,35.1471097,-80.7241857,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1363924,-80.7147431,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1190041,-80.6978918,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.1937449,-80.7945104,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'backward'}"
35.0_-81.0,traffic_signals,35.3125503,-80.7430835,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3126253,-80.7430034,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3079462,-80.7365453,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.1096788,-80.7992469,{'highway': 'crossing'}
35.0_-81.0,traffic_signals,35.3206385,-80.9388621,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.3383776,-80.9628925,"{'highway': 'traffic_signals', 'traffic_signals': 'signal'}"
35.0_-81.0,crossing,35.4756340,-80.8236710,"{'crossing': 'zebra', 'highway': 'crossing', 'kerb': 'flush'}"
35.0_-81.0,traffic_signals,35.1656547,-80.9670483,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
35.0_-81.0,traffic_signals,35.2186422,-80.8352260,{'highway': 'traffic_signals'}
35.0_-81.0,traffic_signals,35.3113570,-80.7121049,"{'highway': 'traffic_signals', 'traffic_signals': 'signal', 'traffic_signals:direction': 'forward'}"
